// Reference=MNI
// Klein D, 1999: Verb Generation minus Word Repetition (Chinese words)
// Subjects=13
51.71	-12.99	42.15
4.75	2.73	56.99
51.4	-31.57	-5.36

// Jardri R, 2007: Self-Other Distinction (UFV - SGV)
// Subjects=12
-60.61	-12.67	28.92
-59.62	-3.57	22.57
5.84	-2.55	57.42
-.89	53.39	38.3
-3.18	54.04	19.32
-33.19	39.72	1.9
-33.2	25.37	-4.7
0.38	-55.37	21.76
-2.18	36.9	4.01
25.58	-13.8	-21.05
1.5	-53.79	28.31
0.17	33.6	29.91
-46.6	-61.91	23.96
47.52	-29.68	46.94
-59.77	10.2	8.03
-10.7	-59.54	-31.29
-16.88	-1.2	21.88
-9.46	-17.16	7.52
63.35	-11.92	27.43
3.38	53.42	38.25
5.37	54.09	19.21
2.52	-55.36	21.73
4.24	36.94	3.94
2.31	33.61	29.89
49.57	-61.33	22.81
12.81	-59.4	-31.57
19.45	-.98	21.44
11.91	-17.03	7.26

// Haller S, 2007: Simple - Fixation
// Subjects=16
28.06	-84.92	-5.07
28.06	-84.92	-5.07
-39.26	-81.98	-2.32
44.43	-23.04	64.27
-52.03	11.85	42.37
1.46	10.65	49.67
33.73	-49.6	52.12
36.34	25.5	4.53
-59.54	-12.66	28.9
56.94	-9.68	29.55
-23.95	-55.23	53.25
-31	31.53	5.91
-48.04	17.76	8.38
2.48	-28.32	27.27

// Haller S, 2007: Medium - Simple
// Subjects=16
-37.16	-65.91	-1.12
-43.94	104.98	21.09
49.53	6.79	44.98
4.57	3.89	62.47
27.07	-88.42	4.82
-29.35	-45.92	50.3
31.08	8.7	9.34
40.7	-48.26	-13.87
51.22	22.56	-7.34
49.35	-21.92	9.47

// Haller S, 2007: Complex - Medium
// Subjects=16
-1.82	-67.03	8.82
-41.33	8.61	43.64
-.27	9.72	59.8
-54.24	-39.46	12.13
34.7	-.31	59.13
46.2	20.38	33.84
-32.03	28.6	9.51
-57.7	-3.15	-5.26
35.28	31.12	8.53
33.66	-49.23	43.17

// Husain F T, 2006: Category - Auditory, Tones
// Subjects=12
-42	9	18
-54	-27	0
3	-21	-24
27	3	9
-21	-3	18
-48	12	-18
24	-30	48

// Husain F T, 2006: Category - Auditory, Tonal Contours
// Subjects=12
57	6	3
60	-18	30
54	-39	30
-57	-21	9

// Husain F T, 2006: Category - Auditory, Vowels
// Subjects=12
-27	-24	60
48	12	33
63	-45	-9
-57	-3	45
36	-42	57
9	-24	-12
27	-60	54
24	45	36
33	-69	33
51	-51	45

// Husain F T, 2006: Category - Auditory, Syllables
// Subjects=12
51	-30	33
0	3	63
60	-24	6

// Kircher T T J, 2004: Speech Pauses > Fluent Speech
// Subjects=6
-33.81	-65.43	18.54
-47.69	-56.63	23.53

// Kircher T T J, 2004: Fluent Speech > Speech Pauses
// Subjects=6
-5.04	-93.58	-3.97
-8.19	-96.34	1.88
-4.95	-92.64	8.22
-8.33	-85.65	-11.29
-1.87	-71.98	-.24
16.32	-90.28	-4.49
32.28	-85.41	-11.77
59.97	-21.4	1.5
38.47	-1.95	-6.58
-4.89	-97.5	14.2
-1.65	-91.68	20.37
-1.61	-67.04	36.14
11.18	-82.71	25.04
23.05	-74.84	43.21
4.87	-59.72	47.72
-13.26	-68.28	48.65
-8.43	-68.11	-18.33
29.03	-85.86	-17.27
-23.26	34.23	40.17
32.02	49.16	8.17
53.5	5.43	4.9
-36.42	36.18	-2.22
-54.47	16.41	5.22
-47.71	-1.87	43.48
22.52	-22.14	-4.7
-20.21	-25.57	-3.92
4.69	-10.02	43.56
1.4	1.17	37.08
14.1	-30.76	8.39
16.22	-13.32	13.59
-60.74	-33.75	3.92

// Kircher T T J, 2004: Pauses at Grammatical Junctions > Fluent Speech
// Subjects=6
56.7	21.82	10.18

// Kircher T T J, 2004: Pauses within Clauses > Fluent Speech
// Subjects=6
60.11	-57.35	4.51
-41.56	-32.04	-3.13
-14.04	63.18	0.83
50.2	43.99	8.39
-53.97	-27.83	52.42
-32.51	-50.97	54.11
-25.8	54.22	-3.86
-47.91	-33.68	3.77
-41.39	-39.04	16.41
-67.13	-12.76	14.5
-32.76	-74.4	12.58

// Saito Y, 2006: Spontaneous Singing > Synchronized Singing
// Subjects=20
-33.75	40.17	-13.59

// Saito Y, 2006: Synchronized Singing > Spontaneous Singing
// Subjects=20
-46.18	-35.75	13.18
44.53	-32.45	9.07
-56.9	-25.28	22.42
55.47	-17.13	23.06

// Saito Y, 2006: Spontaneous Speaking > Synchronized Speaking
// Subjects=20
-44.43	27.99	-5.48

// Saito Y, 2006: Synchronized Speaking > Spontaneous Speaking
// Subjects=20
-50.66	-33.62	1.84
-58.91	-48.27	29.21

// Saito Y, 2006: Spontaneous Singing > Spontaneous Speaking
// Subjects=20
55.51	18.15	33.01
49.47	31.95	-14.19
3.6	29.67	32.76
57.39	-21.12	3.25

// Saito Y, 2006: Synchronized Singing > Synchronized Speaking
// Subjects=20
55.6	7.93	38.51
44.09	25.55	-13.47
3.6	23.08	31.17
66.13	-28.01	9.39
53.05	-1.57	5.87
50.69	3.45	-9.15
-52.53	-19.43	27.37

// Brown S, 2008: Glottal Stops > Fixation
// Subjects=16
49.09	-5.48	33.22
64.9	11.33	5.51
58.86	10.28	40.46
-2.51	12.68	58.07
-39.51	-10.25	32.96
-55.64	5.62	42.87
-58.16	10.56	15.53
-60.32	-9.11	11.91
-48.31	-33.32	16.34
26.92	-66.68	-23.1
39.72	-61.29	-35.06
-25.05	-67.69	-31.08
-42.41	-63.91	-35.64
-23.12	-82.52	-52.06

// Brown S, 2008: Phonation > Fixation
// Subjects=16
49.08	-3.35	33.01
10.42	14.65	55.42
67.03	11.13	3.26
55.58	3.36	35.6
-2.52	14.81	57.86
-41.72	-6.21	30.36
-53.45	5.83	45.05
-62.57	8.76	7.94
56.21	-8.78	-2.43
55.19	-29.09	-1.53
60.5	-8.97	-4.73
58.24	-.99	-11.08
-43.94	-37.35	18.91
-52.86	-18.63	1.52
-58.07	-31.44	14.08
-66.7	-22.65	16.72
-58.43	-3.53	-8.84
26.54	-73.84	-53.76
29.02	-67.08	-27.58
37.63	-65.13	-30.16
14.04	-74.82	-17.59
-27.19	-65.36	-29.03
-7.55	-72.56	-15.21
-37.94	-71.58	-25.99
-23.13	-80.4	-52.27
-36.17	-61.3	-53.93
24.81	-11.53	-7.23
-18.45	-5.51	-9.33

// Brown S, 2008: Lips > Fixation
// Subjects=16
62.94	-12.31	16.85
63.1	-5.64	30.76
69.23	13.58	6.34
67.37	11.5	30.11
-53.54	-7.97	35.21
-60.07	9.13	34.75
-63.47	-10.62	18.84
-4.79	8.55	48.44
-46.42	6.27	3.43
24.75	-3.23	-10.29
27.06	4.4	2.36
-22.63	-2.26	2.75
-20.57	-2.98	-5.06
26.88	-64.76	-25.53
-22.82	-64.93	-24.67

// Brown S, 2008: Tongue Movement > Fixation
// Subjects=16
71.58	-3.56	18.08
63.11	-7.76	30.97
67.05	13.47	5.27
-66.59	-6.51	28.57
-55.9	6.94	22.57
-66.78	-6.8	14.03
-2.54	5.88	54.27
-22.65	2	2.33
-20.62	3.2	-7.91
20.42	-71.16	-24.79
-20.64	-69.18	-24.28

// Sadato N, 2005: Face Movement Open vs. Closed, Hearing Subjects
// Subjects=9
-46	14	-4
-48	12	34
-44	8	48
-48	-2	42
-2	2	64
-4	16	64
-62	-16	6
-56	-4	-6
-60	-32	6
62	-24	2

// Sadato N, 2005: Discrimination vs. Non Discrimination, Hearing Signers
// Subjects=9
42	10	32
42	0	56
-2	6	66
-4	20	52
-40	12	32
-28	4	62
-36	30	16
30	-62	48
38	-48	56
-30	-56	52
-46	-34	40
46	-60	-6
30	-74	24
-44	-66	-8
-54	-62	2

// Haller S, 2005: Sentence Generation - Word Reading
// Subjects=15
-44.85	19.81	7.05
-29.38	-53.92	43.17
-20.75	-65.16	48.47
-65	2.57	19.88
-4.8	6.7	67.91
-59.63	15	28.81
2.45	18.6	42.3
39.49	14	-6.81
39.57	31.32	10.69

// Haller S, 2005: Sentence Generation - Sentence Reading
// Subjects=15
-43.75	17.96	10.54
0.34	15.59	44.8
-55.34	-46.33	6.03
-19.67	-64.98	50.68
43.85	12.68	3.29
28.49	-25.54	74.7
49.77	-26.35	62.25

// Obleser J, 2007: Voiced and Voiceless Consonants > Spectrally Rotated 
// Analogues
// Subjects=13
-78	-18	0
26	2	2
0	50	-2

// Obleser J, 2007: Voiced Consonants > Voiceless Consonants
// Subjects=13
-68	-16	4
78	-4	-4

// Obleser J, 2007: Correlation with Spectral Peak of Consonantal Burst
// Subjects=13
-66	-34	22
-66	-50	16
60	14	-4

// Fu C H Y, 2006: Self Undistorted > Self Distorted Feedback
// Subjects=13
-37.58	9.97	-24.55
-37.54	10.4	-19.01
-55.56	-13.52	-10.1
-16.91	-25.66	8.32
57.84	-11.47	6.27

// Fu C H Y, 2006: Self Distorted > Self Undistorted Feedback
// Subjects=13
-33.34	31.57	-20.83
-29.02	32.11	-14.23
-55.51	-27.26	-8.95
-21.13	-76.76	-5.19
-10.78	25.25	-8.29
35.17	25.52	-8.84
-64.03	-23.71	-3.57
5.36	-6.38	-5.82
-2.91	-79.39	0.39
-59.78	-3.08	1.34
39.85	-69.1	5.73
-59.73	-16.83	2.49
-10.42	-57.77	5.36
-52.1	-58.02	5.86
-21.31	-2.85	0.88
-55.47	-2.63	6.83
13.17	-68.84	11.59
13.22	-68.32	18.24
-32.94	-11.5	14
-59.6	-15.46	20.22
-5.98	-51.63	29.33

// Fu C H Y, 2006: Self Undistorted > Alien Undistorted Feedback
// Subjects=13
62.04	-2.35	-.12
57.87	-18.87	6.89

// Fu C H Y, 2006: Alien Undistorted > Self Undistorted Feedback
// Subjects=13
12.87	-48.94	-20.18
-21.1	-84.16	-4.57
43.72	11.4	-13.33
-59.83	-3.6	-5.31
8.76	-58.17	-1.52
62.09	-30.36	-4.47
31.26	-71.78	-.64
-6.32	-26.54	-4
54.66	-29.89	2.27
-6.04	-85.24	7.61
27.97	-37.45	3.21
17.34	-51.26	4.49
1.45	-89.43	7.88
17.07	19.58	-1.45
-48.93	-47.43	4.93
-59.73	-16.83	2.49
-59.71	-12.17	7.68
-48.89	-47	10.47
13.13	-57.21	10.62
39.9	-70.79	11.45
17.13	15.78	4.45
1.39	-61.51	11.11
23.78	-46.57	9.6
-59.67	-8.49	14.06
-14.58	-64.26	18.22
17.18	16.3	11.1
1.29	-21.87	14.48
13.22	-68.32	18.24
-20.91	-84.39	19.98
17.27	-8.02	13.13
-59.6	-15.46	20.22
1.45	-52.1	22.59
19.53	-14.47	25.92
-59.54	-18.12	27.13

// Fu C H Y, 2006: Self Distorted > Alien Undistorted Feedback
// Subjects=13
61.97	-9.64	-11.78
1.29	-72.39	-5.82
-55.46	-16.8	2.44
47.14	-19.36	1.48
62.14	-18.84	6.84
35.69	-74.53	18.5
62.19	-18.33	13.48

// Fu C H Y, 2006: Alien Undistorted > Self Distorted Feedback
// Subjects=13
-55.71	-.71	-23.44
-55.59	-7.17	-10.63
-59.59	-18.63	20.48
-59.5	-28.69	28.02
12.92	-2.22	6.01

// Fu C H Y, 2006: Self Undistorted Feedback> Rest
// Subjects=13
-6.65	12.81	-31.83
-49.37	6.21	-30.79
-52.5	-.69	-23.48
-17.17	-18.46	-22.4
-55.67	-.28	-17.9
8.28	45.57	-22.48
54.37	7.78	-19.84
8.33	31.82	-21.33
0.95	4.28	-18.94
-17.08	-31.78	-15.7
-59.74	-38.92	-7.92
-55.62	0.23	-11.25
61.95	-3.3	-12.31
62.06	-33.96	-9.74
-41.64	-20.84	-9.65
-3.23	-6.86	-11.26
1.35	-76.19	0.08
-59.72	-34.26	-2.74
-55.57	0.66	-5.71
-41.81	35.64	-8.81
62.09	-30.36	-4.47
66.3	-12.36	-6.02
43.82	-2.98	-6.55
8.57	1.38	-2.05
62.05	-5.53	0.14
-55.52	1.17	0.93
-10.6	-9.13	1.28
12.88	-2.65	0.47
-37.49	36.17	-2.21
-63.93	-38	4.31
66.42	-18.82	6.78
-59.72	-9	7.41
-63.89	-37.58	9.85
-41.56	-5.72	6.93
62.2	-21.5	13.75
-3.14	20.4	10.99
-52.21	-2.1	13.44
58.01	-42.68	15.57
13.23	-70.44	18.42
-59.56	-24.98	21.02
62.24	-21.07	19.29
-14.67	-14.68	26.33
5.69	-28.3	27.24
9.07	-76.92	31.27
-59.46	-38.21	28.81

// Fu C H Y, 2006: Self Distorted Feedback> Rest
// Subjects=13
-49.37	-20.11	-40.85
-37.48	-42.79	-32.39
46.8	-5.27	-36.5
57.51	-11.55	-36.1
-49.49	37.94	-33.45
43.64	-4.86	-30.93
-41.93	30.04	-26.18
46.78	27.39	-26.98
51.15	-0.07	-24.72
-44.92	-28.14	-21.27
61.91	-17.98	-23.34
62.08	-63.45	-19.53
-37.32	-59.82	-18.7
-10.81	7.39	-19.06
-60.04	27.18	-20.16
62.15	-70.43	-13.37
57.71	-27.1	-16.96
-33.13	-24.47	-16.13
-3.24	-3.69	-11.53
-6.64	49.16	-15.92
61.85	22.08	-14.44
-59.83	-3.6	-5.31
-3.08	-33.92	-3.42
-59.88	8.03	-6.28
-33.22	25.11	-8.02
-55.53	-9.92	-4.83
5.41	-5.87	0.82
-48.96	-40.03	4.31
-59.85	14.89	-.17
0.96	40.63	-3.03
-55.33	-51.7	5.36
19.29	-2.61	0.39
-14.8	-19.3	7.76
8.51	33.71	3.04
47.07	9.62	4.62
-52.15	-19.02	14.85
-55.5	20.09	11.61
-41.35	-36.5	21.77
8.71	7.16	17.54

// Fu C H Y, 2006: Alien Undistorted Feedback > Rest
// Subjects=13
-45.11	9.41	-31.1
34.98	38.96	-27.81
12.91	-59.52	-19.3
51.13	7.33	-25.34
-49.32	6.73	-24.14
57.71	-27.1	-16.96
-45.08	27.27	-20.33
-52.49	7.14	-18.56
8.63	-34.28	-9.1
-64.02	-38.95	-7.87
-48.95	-66.35	-5.75
35.05	46.24	-16.15
57.79	-33.99	-9.69
-55.6	-4	-10.9
-14.9	-17.08	-4.69
46.89	32.99	-9.6
-41.79	28.23	-8.19
57.7	1.34	-7.07
-55.57	0.66	-5.71
5.51	-44.45	-2.63
43.75	29.26	-2.56
57.85	-25.64	1.88
8.76	-43.91	3.98
-37.44	33.43	3.6
-55.4	-19.55	8.24
-21.21	-19.34	7.83
54.58	16.52	10.65
-52.14	-22.19	15.12
5.48	13.48	17.04
-14.72	-15.19	19.68
-59.56	-24.98	21.02
-59.51	-24.46	27.66

// Fu C H Y, 2006: Alien Distorted Feedback > Rest
// Subjects=13
-45.11	9.41	-31.1
54.46	-27.55	-22.46
-49.32	6.73	-24.14
8.57	-31.62	-16.01
57.74	-34.5	-16.34
51.08	32.08	-21.84
8.63	-48.54	-14.59
-52.34	-31.99	-15.28
5.51	-70.77	-12.69
46.88	10.9	-20.02
-55.68	3.94	-18.26
-3.21	-10.03	-11
12.91	-34.26	-9.15
-59.76	-34.69	-8.28
-52.39	-3.98	-10.94
-55.37	-54.33	-1.11
51.17	33.02	-9.65
54.48	5.55	-7.39
62.09	-30.36	-4.47
1.33	-71.96	-.28
-59.82	-6.77	-5.04
8.62	-5.85	0.78
51.22	33.53	-3.01
-3.15	-2.74	0.66
62.18	-39.36	2.98
-59.78	-3.08	1.34
-6.3	-5.51	6.5
54.54	12.83	4.27
66.43	-21.99	7.05
-59.68	-19.57	8.3
8.61	20.47	10.84
54.59	13.35	10.91
-55.3	-32.78	16.04
35.44	3.09	17.57
5.65	-31.99	20.85
-55.24	-38.7	22.12
1.59	-76.97	31.36
9.07	-76.92	31.27
-55.19	-38.18	28.76

// Fu C H Y, 2006: Self Distorted Correct Responses > Self Distorted 
// Misattribution Responses
// Subjects=13
1.34	-86.14	-4.67
66.35	-26.11	-4.87
57.73	6.08	-.78
66.43	-32.99	2.4
5.67	-75.65	6.67
66.44	-25.16	7.32
-59.69	-16.4	8.03
62.27	-38.42	15.17
-55.24	-38.7	22.12
-59.58	-32.81	16.1
-59.51	-38.72	22.17
-59.47	-36.09	28.64

// Leff A P, 2008: (Idioms + Rearranged Idioms + Time Reversed Idioms) vs. 
// Fixation
// Subjects=26
-44	-24	8
50	-26	6
-62	-32	14
68	-32	2
-58	0	-8
56	0	-8
40	-18	54
-4	-86	2
8	-86	2
-20	-48	-22
28	-62	-24
-26	-4	8
24	-6	8

// Leff A P, 2008: (Idioms + Rearranged Idioms) - Time Reversed Idioms
// Subjects=26
-52	-48	8
-54	10	-16
-48	28	-6

// Specht K, 2003: Tones vs. Rest
// Subjects=12
56.22	-15.26	-2.91
-53.97	-18.84	-.68
69.27	-22.24	2.04
-71.18	-22.74	4.48
-62.43	-35.06	10.03

// Specht K, 2003: Sounds vs. Rest
// Subjects=12
60.54	-15.25	-2.99
-58.29	-18.86	-.61
56.57	11.46	30.3
1.65	16.97	46.37
22.9	-86.3	-3.16
69.27	-22.24	2.04
-62.43	-35.06	10.03
-66.8	-48.56	3.6
27.25	-72.9	2.16

// Specht K, 2003: Words vs. Rest
// Subjects=12
64.79	-11.39	-7.92
-67	-16.11	-5.21
-2.69	21.21	46.03
-28.97	-95.3	-4.75
-46.28	21.55	17.6
-7.85	-19.04	-28.34
-6.73	-40.18	55.53
56.63	11.88	34.74
-29.15	-67.11	-13.14
-57.79	-.88	42.43
64.65	-.42	-16.85
48.82	-39.23	5.19
